n = 28
m = 5
s[0] = 0
s[1] = 0
s[2] = 1
s[3] = 1
s[4] = 1
s[5] = 1
s[6] = 0
s[7] = 1
s[8] = 1
s[9] = 0
s[10] = 0
s[11] = 1
s[12] = 1
s[13] = 0
s[14] = 0
s[15] = 0
s[16] = 0
s[17] = 0
s[18] = 0
s[19] = 1
s[20] = 1
s[21] = 0
s[22] = 1
s[23] = 0
s[24] = 0
s[25] = 0
s[26] = 0
s[27] = 0
Starting 3D- side chains

I:0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 
Io:1 3 5 7 9 11 13 15 17 19 21 23 25 27 
Ie:0 2 4 6 8 10 12 14 16 18 20 22 24 26 
Ho:1 9 13 15 17 21 23 25 27 
He:0 6 10 14 16 18 24 26 
118: 5 :119 117 123 113 93 0 
119: 4 :118 124 114 94 0 0 
120: 3 :121 115 95 0 0 0 
121: 4 :122 120 116 96 0 0 
122: 4 :123 121 117 97 0 0 
123: 4 :124 122 118 98 0 0 
124: 3 :123 119 99 0 0 0 

Esize = 372 (not considering repetition)

E = {
0,1 ; 0,5 ; 0,25 ; 0,0 ; 0,0 ; 0,0 ; 
1,2 ; 1,0 ; 1,6 ; 1,26 ; 1,0 ; 1,0 ; 
2,3 ; 2,1 ; 2,7 ; 2,27 ; 2,0 ; 2,0 ; 
3,4 ; 3,2 ; 3,8 ; 3,28 ; 3,0 ; 3,0 ; 
4,3 ; 4,9 ; 4,29 ; 4,0 ; 4,0 ; 4,0 ; 
5,6 ; 5,10 ; 5,0 ; 5,30 ; 5,0 ; 5,0 ; 
6,7 ; 6,5 ; 6,11 ; 6,1 ; 6,31 ; 6,0 ; 
7,8 ; 7,6 ; 7,12 ; 7,2 ; 7,32 ; 7,0 ; 
8,9 ; 8,7 ; 8,13 ; 8,3 ; 8,33 ; 8,0 ; 
9,8 ; 9,14 ; 9,4 ; 9,34 ; 9,0 ; 9,0 ; 
10,11 ; 10,15 ; 10,5 ; 10,35 ; 10,0 ; 10,0 ; 
11,12 ; 11,10 ; 11,16 ; 11,6 ; 11,36 ; 11,0 ; 
12,13 ; 12,11 ; 12,17 ; 12,7 ; 12,37 ; 12,0 ; 
13,14 ; 13,12 ; 13,18 ; 13,8 ; 13,38 ; 13,0 ; 
14,13 ; 14,19 ; 14,9 ; 14,39 ; 14,0 ; 14,0 ; 
15,16 ; 15,20 ; 15,10 ; 15,40 ; 15,0 ; 15,0 ; 
16,17 ; 16,15 ; 16,21 ; 16,11 ; 16,41 ; 16,0 ; 
17,18 ; 17,16 ; 17,22 ; 17,12 ; 17,42 ; 17,0 ; 
18,19 ; 18,17 ; 18,23 ; 18,13 ; 18,43 ; 18,0 ; 
19,18 ; 19,24 ; 19,14 ; 19,44 ; 19,0 ; 19,0 ; 
20,21 ; 20,15 ; 20,45 ; 20,0 ; 20,0 ; 20,0 ; 
21,22 ; 21,20 ; 21,16 ; 21,46 ; 21,0 ; 21,0 ; 
22,23 ; 22,21 ; 22,17 ; 22,47 ; 22,0 ; 22,0 ; 
23,24 ; 23,22 ; 23,18 ; 23,48 ; 23,0 ; 23,0 ; 
24,23 ; 24,19 ; 24,49 ; 24,0 ; 24,0 ; 24,0 ; 
25,26 ; 25,30 ; 25,50 ; 25,0 ; 25,0 ; 25,0 ; 
26,27 ; 26,25 ; 26,31 ; 26,51 ; 26,1 ; 26,0 ; 
27,28 ; 27,26 ; 27,32 ; 27,52 ; 27,2 ; 27,0 ; 
28,29 ; 28,27 ; 28,33 ; 28,53 ; 28,3 ; 28,0 ; 
29,28 ; 29,34 ; 29,54 ; 29,4 ; 29,0 ; 29,0 ; 
30,31 ; 30,35 ; 30,25 ; 30,55 ; 30,5 ; 30,0 ; 
31,32 ; 31,30 ; 31,36 ; 31,26 ; 31,56 ; 31,6 ; 
32,33 ; 32,31 ; 32,37 ; 32,27 ; 32,57 ; 32,7 ; 
33,34 ; 33,32 ; 33,38 ; 33,28 ; 33,58 ; 33,8 ; 
34,33 ; 34,39 ; 34,29 ; 34,59 ; 34,9 ; 34,0 ; 
35,36 ; 35,40 ; 35,30 ; 35,60 ; 35,10 ; 35,0 ; 
36,37 ; 36,35 ; 36,41 ; 36,31 ; 36,61 ; 36,11 ; 
37,38 ; 37,36 ; 37,42 ; 37,32 ; 37,62 ; 37,12 ; 
38,39 ; 38,37 ; 38,43 ; 38,33 ; 38,63 ; 38,13 ; 
39,38 ; 39,44 ; 39,34 ; 39,64 ; 39,14 ; 39,0 ; 
40,41 ; 40,45 ; 40,35 ; 40,65 ; 40,15 ; 40,0 ; 
41,42 ; 41,40 ; 41,46 ; 41,36 ; 41,66 ; 41,16 ; 
42,43 ; 42,41 ; 42,47 ; 42,37 ; 42,67 ; 42,17 ; 
43,44 ; 43,42 ; 43,48 ; 43,38 ; 43,68 ; 43,18 ; 
44,43 ; 44,49 ; 44,39 ; 44,69 ; 44,19 ; 44,0 ; 
45,46 ; 45,40 ; 45,70 ; 45,20 ; 45,0 ; 45,0 ; 
46,47 ; 46,45 ; 46,41 ; 46,71 ; 46,21 ; 46,0 ; 
47,48 ; 47,46 ; 47,42 ; 47,72 ; 47,22 ; 47,0 ; 
48,49 ; 48,47 ; 48,43 ; 48,73 ; 48,23 ; 48,0 ; 
49,48 ; 49,44 ; 49,74 ; 49,24 ; 49,0 ; 49,0 ; 
50,51 ; 50,55 ; 50,75 ; 50,25 ; 50,0 ; 50,0 ; 
51,52 ; 51,50 ; 51,56 ; 51,76 ; 51,26 ; 51,0 ; 
52,53 ; 52,51 ; 52,57 ; 52,77 ; 52,27 ; 52,0 ; 
53,54 ; 53,52 ; 53,58 ; 53,78 ; 53,28 ; 53,0 ; 
54,53 ; 54,59 ; 54,79 ; 54,29 ; 54,0 ; 54,0 ; 
55,56 ; 55,60 ; 55,50 ; 55,80 ; 55,30 ; 55,0 ; 
56,57 ; 56,55 ; 56,61 ; 56,51 ; 56,81 ; 56,31 ; 
57,58 ; 57,56 ; 57,62 ; 57,52 ; 57,82 ; 57,32 ; 
58,59 ; 58,57 ; 58,63 ; 58,53 ; 58,83 ; 58,33 ; 
59,58 ; 59,64 ; 59,54 ; 59,84 ; 59,34 ; 59,0 ; 
60,61 ; 60,65 ; 60,55 ; 60,85 ; 60,35 ; 60,0 ; 
61,62 ; 61,60 ; 61,66 ; 61,56 ; 61,86 ; 61,36 ; 
62,63 ; 62,61 ; 62,67 ; 62,57 ; 62,87 ; 62,37 ; 
63,64 ; 63,62 ; 63,68 ; 63,58 ; 63,88 ; 63,38 ; 
64,63 ; 64,69 ; 64,59 ; 64,89 ; 64,39 ; 64,0 ; 
65,66 ; 65,70 ; 65,60 ; 65,90 ; 65,40 ; 65,0 ; 
66,67 ; 66,65 ; 66,71 ; 66,61 ; 66,91 ; 66,41 ; 
67,68 ; 67,66 ; 67,72 ; 67,62 ; 67,92 ; 67,42 ; 
68,69 ; 68,67 ; 68,73 ; 68,63 ; 68,93 ; 68,43 ; 
69,68 ; 69,74 ; 69,64 ; 69,94 ; 69,44 ; 69,0 ; 
70,71 ; 70,65 ; 70,95 ; 70,45 ; 70,0 ; 70,0 ; 
71,72 ; 71,70 ; 71,66 ; 71,96 ; 71,46 ; 71,0 ; 
72,73 ; 72,71 ; 72,67 ; 72,97 ; 72,47 ; 72,0 ; 
73,74 ; 73,72 ; 73,68 ; 73,98 ; 73,48 ; 73,0 ; 
74,73 ; 74,69 ; 74,99 ; 74,49 ; 74,0 ; 74,0 ; 
75,76 ; 75,80 ; 75,100 ; 75,50 ; 75,0 ; 75,0 ; 
76,77 ; 76,75 ; 76,81 ; 76,101 ; 76,51 ; 76,0 ; 
77,78 ; 77,76 ; 77,82 ; 77,102 ; 77,52 ; 77,0 ; 
78,79 ; 78,77 ; 78,83 ; 78,103 ; 78,53 ; 78,0 ; 
79,78 ; 79,84 ; 79,104 ; 79,54 ; 79,0 ; 79,0 ; 
80,81 ; 80,85 ; 80,75 ; 80,105 ; 80,55 ; 80,0 ; 
81,82 ; 81,80 ; 81,86 ; 81,76 ; 81,106 ; 81,56 ; 
82,83 ; 82,81 ; 82,87 ; 82,77 ; 82,107 ; 82,57 ; 
83,84 ; 83,82 ; 83,88 ; 83,78 ; 83,108 ; 83,58 ; 
84,83 ; 84,89 ; 84,79 ; 84,109 ; 84,59 ; 84,0 ; 
85,86 ; 85,90 ; 85,80 ; 85,110 ; 85,60 ; 85,0 ; 
86,87 ; 86,85 ; 86,91 ; 86,81 ; 86,111 ; 86,61 ; 
87,88 ; 87,86 ; 87,92 ; 87,82 ; 87,112 ; 87,62 ; 
88,89 ; 88,87 ; 88,93 ; 88,83 ; 88,113 ; 88,63 ; 
89,88 ; 89,94 ; 89,84 ; 89,114 ; 89,64 ; 89,0 ; 
90,91 ; 90,95 ; 90,85 ; 90,115 ; 90,65 ; 90,0 ; 
91,92 ; 91,90 ; 91,96 ; 91,86 ; 91,116 ; 91,66 ; 
92,93 ; 92,91 ; 92,97 ; 92,87 ; 92,117 ; 92,67 ; 
93,94 ; 93,92 ; 93,98 ; 93,88 ; 93,118 ; 93,68 ; 
94,93 ; 94,99 ; 94,89 ; 94,119 ; 94,69 ; 94,0 ; 
95,96 ; 95,90 ; 95,120 ; 95,70 ; 95,0 ; 95,0 ; 
96,97 ; 96,95 ; 96,91 ; 96,121 ; 96,71 ; 96,0 ; 
97,98 ; 97,96 ; 97,92 ; 97,122 ; 97,72 ; 97,0 ; 
98,99 ; 98,97 ; 98,93 ; 98,123 ; 98,73 ; 98,0 ; 
99,98 ; 99,94 ; 99,124 ; 99,74 ; 99,0 ; 99,0 ; 
100,101 ; 100,105 ; 100,75 ; 100,0 ; 100,0 ; 100,0 ; 
101,102 ; 101,100 ; 101,106 ; 101,76 ; 101,0 ; 101,0 ; 
102,103 ; 102,101 ; 102,107 ; 102,77 ; 102,0 ; 102,0 ; 
103,104 ; 103,102 ; 103,108 ; 103,78 ; 103,0 ; 103,0 ; 
104,103 ; 104,109 ; 104,79 ; 104,0 ; 104,0 ; 104,0 ; 
105,106 ; 105,110 ; 105,100 ; 105,80 ; 105,0 ; 105,0 ; 
106,107 ; 106,105 ; 106,111 ; 106,101 ; 106,81 ; 106,0 ; 
107,108 ; 107,106 ; 107,112 ; 107,102 ; 107,82 ; 107,0 ; 
108,109 ; 108,107 ; 108,113 ; 108,103 ; 108,83 ; 108,0 ; 
109,108 ; 109,114 ; 109,104 ; 109,84 ; 109,0 ; 109,0 ; 
110,111 ; 110,115 ; 110,105 ; 110,85 ; 110,0 ; 110,0 ; 
111,112 ; 111,110 ; 111,116 ; 111,106 ; 111,86 ; 111,0 ; 
112,113 ; 112,111 ; 112,117 ; 112,107 ; 112,87 ; 112,0 ; 
113,114 ; 113,112 ; 113,118 ; 113,108 ; 113,88 ; 113,0 ; 
114,113 ; 114,119 ; 114,109 ; 114,89 ; 114,0 ; 114,0 ; 
115,116 ; 115,120 ; 115,110 ; 115,90 ; 115,0 ; 115,0 ; 
116,117 ; 116,115 ; 116,121 ; 116,111 ; 116,91 ; 116,0 ; 
117,118 ; 117,116 ; 117,122 ; 117,112 ; 117,92 ; 117,0 ; 
118,119 ; 118,117 ; 118,123 ; 118,113 ; 118,93 ; 118,0 ; 
119,118 ; 119,124 ; 119,114 ; 119,94 ; 119,0 ; 119,0 ; 
120,121 ; 120,115 ; 120,95 ; 120,0 ; 120,0 ; 120,0 ; 
121,122 ; 121,120 ; 121,116 ; 121,96 ; 121,0 ; 121,0 ; 
122,123 ; 122,121 ; 122,117 ; 122,97 ; 122,0 ; 122,0 ; 
123,124 ; 123,122 ; 123,118 ; 123,98 ; 123,0 ; 123,0 ; 
124,123 ; 124,119 ; 124,99 ; 124,0 ; 124,0 ; 124,0 ; 
###########################################
int [][] neighbours = {
{1,5,25,0,0,0},
{2,0,6,26,0,0},
{3,1,7,27,0,0},
{4,2,8,28,0,0},
{3,9,29,0,0,0},
{6,10,0,30,0,0},
{7,5,11,1,31,0},
{8,6,12,2,32,0},
{9,7,13,3,33,0},
{8,14,4,34,0,0},
{11,15,5,35,0,0},
{12,10,16,6,36,0},
{13,11,17,7,37,0},
{14,12,18,8,38,0},
{13,19,9,39,0,0},
{16,20,10,40,0,0},
{17,15,21,11,41,0},
{18,16,22,12,42,0},
{19,17,23,13,43,0},
{18,24,14,44,0,0},
{21,15,45,0,0,0},
{22,20,16,46,0,0},
{23,21,17,47,0,0},
{24,22,18,48,0,0},
{23,19,49,0,0,0},
{26,30,50,0,0,0},
{27,25,31,51,1,0},
{28,26,32,52,2,0},
{29,27,33,53,3,0},
{28,34,54,4,0,0},
{31,35,25,55,5,0},
{32,30,36,26,56,6},
{33,31,37,27,57,7},
{34,32,38,28,58,8},
{33,39,29,59,9,0},
{36,40,30,60,10,0},
{37,35,41,31,61,11},
{38,36,42,32,62,12},
{39,37,43,33,63,13},
{38,44,34,64,14,0},
{41,45,35,65,15,0},
{42,40,46,36,66,16},
{43,41,47,37,67,17},
{44,42,48,38,68,18},
{43,49,39,69,19,0},
{46,40,70,20,0,0},
{47,45,41,71,21,0},
{48,46,42,72,22,0},
{49,47,43,73,23,0},
{48,44,74,24,0,0},
{51,55,75,25,0,0},
{52,50,56,76,26,0},
{53,51,57,77,27,0},
{54,52,58,78,28,0},
{53,59,79,29,0,0},
{56,60,50,80,30,0},
{57,55,61,51,81,31},
{58,56,62,52,82,32},
{59,57,63,53,83,33},
{58,64,54,84,34,0},
{61,65,55,85,35,0},
{62,60,66,56,86,36},
{63,61,67,57,87,37},
{64,62,68,58,88,38},
{63,69,59,89,39,0},
{66,70,60,90,40,0},
{67,65,71,61,91,41},
{68,66,72,62,92,42},
{69,67,73,63,93,43},
{68,74,64,94,44,0},
{71,65,95,45,0,0},
{72,70,66,96,46,0},
{73,71,67,97,47,0},
{74,72,68,98,48,0},
{73,69,99,49,0,0},
{76,80,100,50,0,0},
{77,75,81,101,51,0},
{78,76,82,102,52,0},
{79,77,83,103,53,0},
{78,84,104,54,0,0},
{81,85,75,105,55,0},
{82,80,86,76,106,56},
{83,81,87,77,107,57},
{84,82,88,78,108,58},
{83,89,79,109,59,0},
{86,90,80,110,60,0},
{87,85,91,81,111,61},
{88,86,92,82,112,62},
{89,87,93,83,113,63},
{88,94,84,114,64,0},
{91,95,85,115,65,0},
{92,90,96,86,116,66},
{93,91,97,87,117,67},
{94,92,98,88,118,68},
{93,99,89,119,69,0},
{96,90,120,70,0,0},
{97,95,91,121,71,0},
{98,96,92,122,72,0},
{99,97,93,123,73,0},
{98,94,124,74,0,0},
{101,105,75,0,0,0},
{102,100,106,76,0,0},
{103,101,107,77,0,0},
{104,102,108,78,0,0},
{103,109,79,0,0,0},
{106,110,100,80,0,0},
{107,105,111,101,81,0},
{108,106,112,102,82,0},
{109,107,113,103,83,0},
{108,114,104,84,0,0},
{111,115,105,85,0,0},
{112,110,116,106,86,0},
{113,111,117,107,87,0},
{114,112,118,108,88,0},
{113,119,109,89,0,0},
{116,120,110,90,0,0},
{117,115,121,111,91,0},
{118,116,122,112,92,0},
{119,117,123,113,93,0},
{118,124,114,94,0,0},
{121,115,95,0,0,0},
{122,120,116,96,0,0},
{123,121,117,97,0,0},
{124,122,118,98,0,0},
{123,119,99,0,0,0}
};
int [] neighboursSize = {
3,4,4,4,3,4,5,5,5,4,4,5,5,5,4,4,5,5,5,4,3,4,4,4,3,4,5,5,5,4,5,6,6,6,5,5,6,6,6,5,5,6,6,6,5,4,5,5,5,4,4,5,5,5,4,5,6,6,6,5,5,6,6,6,5,5,6,6,6,5,4,5,5,5,4,4,5,5,5,4,5,6,6,6,5,5,6,6,6,5,5,6,6,6,5,4,5,5,5,4,3,4,4,4,3,4,5,5,5,4,4,5,5,5,4,4,5,5,5,4,3,4,4,4,3};
###########################################
OpenJDK 64-Bit Server VM warning: You have loaded library /home/users/leandro/ILOG/CPLEX_Studio125/cplex/bin/x86-64_sles10_4.1/libcplex125.so which might have disabled stack guard. The VM will try to fix the stack guard now.
It's highly recommended that you fix the library with 'execstack -c <libfile>', or link it with '-z noexecstack'.
Tried aggregator 1 time.
Presolve time = 0,04 sec. (41,21 ticks)
Probing time = 0,03 sec. (15,77 ticks)
Tried aggregator 1 time.
Presolve time = 0,04 sec. (41,31 ticks)
Probing time = 0,04 sec. (15,77 ticks)
Clique table members: 125951.
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: deterministic, using up to 8 threads.
Root relaxation solution time = 4,02 sec. (3317,10 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap

      0     0       39,7795  5281                     39,7795        7         
*     0+    0                            9,0000       39,7795        7  341,99%
      0     2       39,7795  1587        9,0000       39,7795        7  341,99%
Elapsed time = 99,67 sec. (102329,84 ticks, tree = 0,01 MB, solutions = 1)
      1     3       39,7795  3049        9,0000       39,7795    67289  341,99%
      2     4       36,7500  2165        9,0000       39,7795   123311  341,99%
      3     5       36,7500  2249        9,0000       39,7795   185143  341,99%
*     4+    4                           11,0000       39,7795   236884  261,63%
      4     6       36,7500  2197       11,0000       39,7795   236884  261,63%
*     5+    5                           18,0000       39,7795   282253  121,00%
      6     8       39,7795  2421       18,0000       39,7795   315744  121,00%
      9    11       39,7795  2431       18,0000       39,7795   374719  121,00%
     12    14       33,7674  1571       18,0000       39,7795   403023  121,00%
     14    16       36,7500  2694       18,0000       39,7795   503603  121,00%
     17    19       29,5462  1560       18,0000       39,7795   612336  121,00%
     18    20       39,7795  2662       18,0000       39,7795   614829  121,00%
Elapsed time = 272,25 sec. (297558,36 ticks, tree = 0,02 MB, solutions = 4)
     23    25       33,7674  1629       18,0000       39,7795   630209  121,00%
    275   213       36,7500  2425       18,0000       39,7795  1043989  121,00%
    276   214       36,7500  2326       18,0000       39,7795  1051967  121,00%
    285   223       29,1148  1263       18,0000       39,7795  1071358  121,00%
*   629   465      integral     0       20,0000       39,7795  1692618   98,90%
    699   497    infeasible             20,0000       39,7795  1786693   98,90%
    700   468       39,7795  2525       20,0000       39,7795  1787379   98,90%
    703   471       36,7500  1782       20,0000       39,7795  1820141   98,90%
    704   472       36,7500  2242       20,0000       39,7795  1846190   98,90%
    729   493       31,6667  1081       20,0000       39,7795  1996864   98,90%
Elapsed time = 508,21 sec. (397793,50 ticks, tree = 3,54 MB, solutions = 5)
    759   523       39,7795  2438       20,0000       39,7795  2063528   98,90%
    762   526       33,2222  1473       20,0000       39,7795  2095698   98,90%
    770   532       33,2222  1448       20,0000       39,7795  2123892   98,90%
    832   587       36,7500  2091       20,0000       39,7795  2327568   98,90%
    908   651       36,7500  2085       20,0000       39,7795  2449169   98,90%
    924   667       36,7500  2150       20,0000       39,7795  2495942   98,90%
    940   683       36,7500  2205       20,0000       39,7795  2531793   98,90%
    948   691       39,7795  2825       20,0000       39,7795  2551303   98,90%
    956   699       36,7500  2354       20,0000       39,7795  2572982   98,90%
    964   707       39,7795  2814       20,0000       39,7795  2584397   98,90%
Elapsed time = 646,41 sec. (446346,68 ticks, tree = 6,77 MB, solutions = 5)
   1009   752       33,5906  1746       20,0000       39,7795  2679826   98,90%
   1138   875       39,7795  2774       20,0000       39,7795  2935146   98,90%
   1142   879       36,5714  2282       20,0000       39,7795  2940386   98,90%
   1335  1070       33,5906  1679       20,0000       39,7795  3266963   98,90%
   1347  1082       36,7500  2152       20,0000       39,7795  3289675   98,90%
   1355  1090       39,7795  2719       20,0000       39,7795  3307324   98,90%
   1371  1106       36,7500  2187       20,0000       39,7795  3335792   98,90%
   1379  1114       39,4219  2794       20,0000       39,7795  3349496   98,90%
   1387  1122       39,0698  2756       20,0000       39,7795  3364842   98,90%
   1395  1130       36,3721  2185       20,0000       39,7795  3380667   98,90%
Elapsed time = 791,49 sec. (503646,52 ticks, tree = 15,83 MB, solutions = 5)
   1411  1146       39,0698  2675       20,0000       39,7795  3410677   98,90%
   1419  1154       39,0698  2690       20,0000       39,7795  3418913   98,90%
   1427  1162       36,0000  2055       20,0000       39,7795  3443051   98,90%
   1466  1201       34,5948  2028       20,0000       39,7795  3511379   98,90%
   1634  1357       39,0698  2715       20,0000       39,7795  3703184   98,90%
   1635  1358       34,5818  1712       20,0000       39,7795  3723270   98,90%
   1637  1360       36,0000  2326       20,0000       39,7795  3749848   98,90%
   1642  1365       36,0000  2204       20,0000       39,7795  3816574   98,90%
   1697  1414       36,7500  2102       20,0000       39,7795  3895129   98,90%
   1738  1455       39,0698  2649       20,0000       39,7795  3904292   98,90%
Elapsed time = 897,99 sec. (550044,84 ticks, tree = 32,47 MB, solutions = 5)
   1754  1471       36,0000  2234       20,0000       39,7795  3934910   98,90%
   1770  1487       39,0698  2727       20,0000       39,7795  3958557   98,90%
   1778  1495       36,0000  2254       20,0000       39,7795  3974153   98,90%
   1794  1511       39,0698  2693       20,0000       39,7795  3995279   98,90%
   1802  1519       36,0000  1961       20,0000       39,7795  4013768   98,90%
   1818  1535       39,0698  2611       20,0000       39,7795  4035220   98,90%
   1834  1551       36,0000  2228       20,0000       39,7795  4065103   98,90%
   1850  1567       36,0000  2093       20,0000       39,7795  4093347   98,90%
   1866  1583       39,0698  2778       20,0000       39,7795  4113020   98,90%
   1874  1591       36,0000  2314       20,0000       39,7795  4129126   98,90%
Elapsed time = 1004,73 sec. (580480,14 ticks, tree = 32,65 MB, solutions = 5)
